20	200	80					
0	12.794	10.314	0	1440	1	0	1
1	6.563	-5.057	320	335	1	0	1
2	5.737	16.857	0	1440	1	0	1
3	-11.344	-11.02	405	420	1	0	1
4	9.936	12.009	0	1440	1	0	1
5	10.426	-10.636	322	337	1	0	1
6	11.74	11.294	0	1440	1	0	1
7	-9.015	-8.482	418	433	1	0	1
8	1.454	19.697	0	1440	1	0	1
9	-6.803	7.032	496	511	1	0	1
10	8.733	17.761	0	1440	1	0	1
11	8.947	7.121	376	391	1	0	1
12	9.03	12.458	0	1440	0	1	3
13	-10.395	12.216	600	615	0	1	3
14	8.508	7.478	0	1440	1	0	1
15	-4.848	12.054	341	356	1	0	1
16	14.411	10.971	0	1440	1	0	1
17	10.733	9.816	452	467	1	0	1
18	9.265	10.712	0	1440	1	0	1
19	-10.537	-8.361	225	240	1	0	1
20	10.01	12.569	0	1440	0	1	3
21	-9.192	-15.551	627	642	0	1	3
22	12.247	11.151	0	1440	1	0	1
23	-10.998	14.768	605	620	1	0	1
24	9.857	12.786	0	1440	1	0	1
25	-9	-14.772	618	633	1	0	1
26	12.356	9.59	0	1440	0	1	3
27	10.871	10.01	597	612	0	1	3
28	14.04	8.122	0	1440	1	0	1
29	10.777	-10.717	339	354	1	0	1
30	13.12	10.068	0	1440	1	0	1
31	6.925	15.068	375	390	1	0	1
32	8.593	5.991	0	1440	1	0	1
33	-9.119	-13.396	521	536	1	0	1
34	10.729	13.716	0	1440	1	0	1
35	6.265	16.421	537	552	1	0	1
36	7.369	11.09	0	1440	1	0	1
37	-13.013	6.998	260	275	1	0	1
38	8.738	10.177	0	1440	1	0	1
39	-11.325	11.639	500	515	1	0	1
40	9.196	15.914	0	1440	1	0	1
41	-12.821	8.15	337	352	1	0	1
42	10.711	8.254	0	1440	1	0	1
43	9.131	-9.659	429	444	1	0	1
44	9.362	10.196	0	1440	1	0	1
45	-3.017	4.73	412	427	1	0	1
46	9.041	8.008	0	1440	0	1	3
47	9.918	-9.909	422	437	0	1	3
48	4.586	3.85	0	1440	0	1	3
49	-13.581	-7.722	393	408	0	1	3
50	8.122	-8.877	0	1440	1	0	1
51	-6.148	-6.293	360	375	1	0	1
52	10.729	-10.174	0	1440	1	0	1
53	9.416	-8.969	617	632	1	0	1
54	11.463	-10.996	0	1440	1	0	1
55	-6.892	-18.495	457	472	1	0	1
56	10.564	-10.246	0	1440	1	0	1
57	-5.605	9.132	400	415	1	0	1
58	12.588	-5.502	0	1440	1	0	1
59	10.773	-10.122	511	526	1	0	1
60	7.883	-10.913	0	1440	1	0	1
61	-10.601	10.762	535	550	1	0	1
62	8.939	-6.242	0	1440	1	0	1
63	-16.735	14.518	250	265	1	0	1
64	10.572	-14.159	0	1440	0	1	3
65	10.009	10.679	450	465	0	1	3
66	12.128	-11.136	0	1440	1	0	1
67	9.991	13.954	417	432	1	0	1
68	7.871	-11.76	0	1440	1	0	1
69	11.9	8.493	566	581	1	0	1
70	11.936	-12.19	0	1440	1	0	1
