20	200	80					
0	14.31	12.874	0	1440	1	0	1
1	8.793	5.442	460	475	1	0	1
2	9.783	10.17	0	1440	1	0	1
3	10.247	11.172	564	579	1	0	1
4	7.916	10.718	0	1440	0	1	3
5	10.905	-16.444	343	358	0	1	3
6	5.713	14.146	0	1440	0	1	3
7	8.894	12.409	329	344	0	1	3
8	9.047	9.487	0	1440	0	1	3
9	8.677	10.024	483	498	0	1	3
10	11.568	13.499	0	1440	1	0	1
11	-9.163	-8.356	219	234	1	0	1
12	4.196	6.414	0	1440	1	0	1
13	-16.441	-17.562	239	254	1	0	1
14	13.085	6.799	0	1440	1	0	1
15	4.37	-15.84	586	601	1	0	1
16	11.389	12.195	0	1440	1	0	1
17	9.014	9.488	464	479	1	0	1
18	11.445	10.517	0	1440	1	0	1
19	11.678	-13.17	590	605	1	0	1
20	7.804	11.712	0	1440	0	1	3
21	8.657	11.522	339	354	0	1	3
22	10.393	9.239	0	1440	1	0	1
23	5.498	-17.972	233	248	1	0	1
24	18.274	11.005	0	1440	1	0	1
25	-9.045	-8.711	413	428	1	0	1
26	19.088	8.055	0	1440	0	1	3
27	8.775	-7.281	462	477	0	1	3
28	6.73	7.719	0	1440	0	1	3
29	12.171	-8.478	593	608	0	1	3
30	10.434	17.812	0	1440	0	1	3
31	8.356	12.812	624	639	0	1	3
32	16.515	8.009	0	1440	1	0	1
33	6.946	5.683	477	492	1	0	1
34	12.321	14.294	0	1440	1	0	1
35	11.428	8.7	516	531	1	0	1
36	14.348	8.733	0	1440	1	0	1
37	16.342	12.495	226	241	1	0	1
38	9.691	14.063	0	1440	1	0	1
39	1.93	-6.289	407	422	1	0	1
40	8.402	10.097	0	1440	1	0	1
41	11.648	10.128	346	361	1	0	1
42	8.431	6.079	0	1440	1	0	1
43	-14.644	6.865	345	360	1	0	1
44	9.086	9.804	0	1440	1	0	1
45	9.233	-13.738	392	407	1	0	1
46	6.056	6.489	0	1440	1	0	1
47	-13.933	6.309	556	571	1	0	1
48	11.663	16.268	0	1440	1	0	1
49	-10.642	9.076	236	251	1	0	1
50	10.01	-12.151	0	1440	0	1	3
51	0.913	9.237	570	585	0	1	3
52	8.773	-13.086	0	1440	1	0	1
