20	200	80					
0	8.076	7.746	0	1440	1	0	1
1	-11.065	-3.632	575	590	1	0	1
2	9.612	12.433	0	1440	1	0	1
3	14.192	4.492	621	636	1	0	1
4	9.864	10.003	0	1440	1	0	1
5	-2.887	0.212	511	526	1	0	1
6	18.414	12.839	0	1440	1	0	1
7	13.854	12.219	528	543	1	0	1
8	12.882	4.951	0	1440	0	1	3
9	9.611	-5.789	387	402	0	1	3
10	9.605	13.185	0	1440	1	0	1
11	9.577	8.327	628	643	1	0	1
12	10.392	8.236	0	1440	0	1	3
13	7.94	8.987	445	460	0	1	3
14	12.854	9.162	0	1440	1	0	1
15	12.307	8.547	553	568	1	0	1
16	10.951	11.135	0	1440	0	1	3
17	6.467	6.479	381	396	0	1	3
18	3.986	10.733	0	1440	1	0	1
19	10.262	8.447	565	580	1	0	1
20	6.777	5.197	0	1440	0	1	3
21	10.554	11.522	302	317	0	1	3
22	2.747	7.535	0	1440	1	0	1
23	11.133	8.703	429	444	1	0	1
24	12.151	11.731	0	1440	1	0	1
25	18.062	6.236	521	536	1	0	1
26	10.769	11.465	0	1440	1	0	1
27	8.684	9.627	563	578	1	0	1
28	-9.59	7.921	0	1440	1	0	1
29	-14.08	-13.318	456	471	1	0	1
30	8.26	10.481	0	1440	1	0	1
31	9.897	11.025	241	256	1	0	1
32	11.074	14.406	0	1440	0	1	3
33	4.592	7.099	268	283	0	1	3
34	7.724	-7.36	0	1440	1	0	1
35	7.086	10.807	389	404	1	0	1
36	11.112	7.155	0	1440	1	0	1
37	12.71	10.809	274	289	1	0	1
38	11.391	2.703	0	1440	1	0	1
39	12.09	15.308	365	380	1	0	1
40	9.624	9.719	0	1440	1	0	1
41	11.968	8.351	594	609	1	0	1
42	0.337	12.428	0	1440	1	0	1
43	11.504	3.399	520	535	1	0	1
44	7.786	7.167	0	1440	1	0	1
45	8.333	11.831	321	336	1	0	1
46	10.227	6.104	0	1440	1	0	1
47	12.132	12.182	467	482	1	0	1
48	10.831	11.064	0	1440	1	0	1
49	-6.584	2.77	609	624	1	0	1
50	17.164	-15.689	0	1440	1	0	1
51	12.191	-12.213	175	190	1	0	1
52	8.338	-9.417	0	1440	1	0	1
53	16.21	-17.32	298	313	1	0	1
54	11.051	-8.003	0	1440	0	1	3
55	-15.825	6.211	552	567	0	1	3
56	13.466	-12.417	0	1440	1	0	1
57	-12.822	13.275	495	510	1	0	1
58	7.904	-9.915	0	1440	0	1	3
59	-4.91	5.655	218	233	0	1	3
60	-0.751	-3.136	0	1440	1	0	1
61	12.93	-9.788	337	352	1	0	1
62	12.836	-10.577	0	1440	1	0	1
63	10.603	-9.569	332	347	1	0	1
64	10.779	-9.44	0	1440	0	1	3
65	7.941	-9.458	406	421	0	1	3
66	10.388	-9.954	0	1440	1	0	1
67	-7.628	15.469	362	377	1	0	1
68	7.975	-8.291	0	1440	1	0	1
69	4.94	-13.021	616	631	1	0	1
70	16.428	-12.605	0	1440	0	1	3
71	14.762	-14.208	521	536	0	1	3
72	12.191	-8.31	0	1440	1	0	1
73	13.75	-8.473	389	404	1	0	1
74	15.652	-6.438	0	1440	1	0	1
