24	240	80					
0	11.863	11.421	0	1440	0	1	3
1	14.758	-9.932	335	350	0	1	3
2	5.075	8.433	0	1440	1	0	1
3	11.199	9.172	536	551	1	0	1
4	7.658	8.65	0	1440	0	1	3
5	10.038	6.594	537	552	0	1	3
6	8.716	10.018	0	1440	1	0	1
7	-11.174	9.713	338	353	1	0	1
8	7.854	11.935	0	1440	1	0	1
9	8.684	12.969	571	586	1	0	1
10	8.843	9.812	0	1440	1	0	1
11	8.202	17.517	443	458	1	0	1
12	12.879	7.605	0	1440	1	0	1
13	5.4	12.639	528	543	1	0	1
14	16.724	5.585	0	1440	1	0	1
15	-10.196	9.288	564	579	1	0	1
16	8.526	8.338	0	1440	1	0	1
17	13.331	12.925	499	514	1	0	1
18	9.134	9.106	0	1440	0	1	3
19	10.593	8.725	236	251	0	1	3
20	7.049	6.105	0	1440	1	0	1
21	9.29	6.277	544	559	1	0	1
22	10.58	14.563	0	1440	1	0	1
23	8.704	11.888	374	389	1	0	1
24	10.674	9.172	0	1440	0	1	3
25	-12.231	-9.204	627	642	0	1	3
26	13.618	11.573	0	1440	1	0	1
27	-11.978	-0.51	330	345	1	0	1
28	9.919	10.191	0	1440	1	0	1
29	11.009	15.312	362	377	1	0	1
30	-8.698	6.049	0	1440	0	1	3
31	3.693	-9.981	343	358	0	1	3
32	15.982	11.543	0	1440	1	0	1
33	-13.917	-8.206	403	418	1	0	1
34	12.807	4.453	0	1440	0	1	3
35	-10.823	2.117	248	263	0	1	3
36	7.993	13.066	0	1440	0	1	3
37	-14.38	-14.631	493	508	0	1	3
38	9.375	10.422	0	1440	0	1	3
39	18.482	-13.551	571	586	0	1	3
40	9.948	8.171	0	1440	1	0	1
41	13.275	6.708	478	493	1	0	1
42	1.514	10.976	0	1440	1	0	1
43	-6.523	-11.211	501	516	1	0	1
44	3.713	5.51	0	1440	1	0	1
45	-10.177	-7.729	608	623	1	0	1
46	9.932	9.551	0	1440	1	0	1
47	11.126	-6.311	472	487	1	0	1
48	10.808	13.999	0	1440	1	0	1
49	12.558	18.065	263	278	1	0	1
50	10.067	9.279	0	1440	0	1	3
51	8.924	9.859	588	603	0	1	3
52	12.28	10.621	0	1440	1	0	1
53	11.684	8.288	500	515	1	0	1
54	14.517	9.362	0	1440	1	0	1
55	-12.867	-11.914	459	474	1	0	1
56	7.223	7.994	0	1440	0	1	3
57	-4.184	11.932	309	324	0	1	3
58	12.828	11.732	0	1440	1	0	1
59	10.354	9.473	220	235	1	0	1
60	13.55	-6.352	0	1440	1	0	1
61	8.372	-14.605	311	326	1	0	1
62	9.662	-8.088	0	1440	0	1	3
63	7.843	-7.962	621	636	0	1	3
64	12.336	-13.607	0	1440	1	0	1
65	9.29	-17.742	346	361	1	0	1
66	11.274	-5.424	0	1440	0	1	3
67	10.724	-6.74	561	576	0	1	3
68	8.801	-6.066	0	1440	1	0	1
69	18.427	-9.673	337	352	1	0	1
70	10.853	-17.52	0	1440	1	0	1
71	-10.186	5.033	353	368	1	0	1
72	8.575	-11.875	0	1440	1	0	1
73	8.697	-10.134	277	292	1	0	1
74	4.948	-3.759	0	1440	1	0	1
75	9.572	-12.2	628	643	1	0	1
76	8.716	-11.143	0	1440	1	0	1
77	10.978	10.352	526	541	1	0	1
78	10.585	-9.742	0	1440	1	0	1
79	14.241	-9.115	382	397	1	0	1
80	11.324	-7.275	0	1440	0	1	3
81	9.285	-15.88	336	351	0	1	3
82	11.226	-7.78	0	1440	1	0	1
83	4.615	-9.276	578	593	1	0	1
84	19.313	-3.483	0	1440	1	0	1
85	-7.607	10.281	595	610	1	0	1
86	8.414	-8.485	0	1440	1	0	1
87	9.452	-12.741	562	577	1	0	1
88	10.672	-9.78	0	1440	0	1	3
89	14.259	14.143	580	595	0	1	3
90	8.083	-5.292	0	1440	1	0	1
91	11.347	-11.714	413	428	1	0	1
92	17.383	-11.064	0	1440	0	1	3
93	-6.116	-15.818	596	611	0	1	3
94	2.041	-4.172	0	1440	1	0	1
95	10.878	8.595	476	491	1	0	1
96	11.078	-8.047	0	1440	0	1	3
97	16.985	-7.769	185	200	0	1	3
98	11.169	-11.956	0	1440	1	0	1
99	8.286	-10.181	586	601	1	0	1
100	15.496	-14.061	0	1440	1	0	1
101	-10.004	9.32	504	519	1	0	1
102	8.146	-8.8	0	1440	1	0	1
103	-9.95	12.564	500	515	1	0	1
104	13.788	-10.837	0	1440	1	0	1
105	-6.9	-10.157	542	557	1	0	1
106	5.594	-10.032	0	1440	0	1	3
107	-3.791	-12.817	386	401	0	1	3
108	13.557	-13.323	0	1440	0	1	3
109	6.183	-4.722	410	425	0	1	3
110	10.914	-8.702	0	1440	1	0	1
111	-14.117	0.88	541	556	1	0	1
112	7.818	-9.157	0	1440	1	0	1
113	-11.569	11.175	425	440	1	0	1
114	12.069	-11.161	0	1440	1	0	1
115	10.591	-8.184	297	312	1	0	1
116	12.397	-12.856	0	1440	1	0	1
117	10.919	-8.529	630	645	1	0	1
118	3.374	-14.816	0	1440	1	0	1
119	-4.972	-9.679	523	538	1	0	1
120	-6.657	2.317	0	1440	0	1	3
121	-12.122	10.837	279	294	0	1	3
122	-8.809	11.067	0	1440	1	0	1
123	10.032	-9.775	563	578	1	0	1
124	-11.07	9.016	0	1440	1	0	1
125	-8.083	4.57	587	602	1	0	1
126	-18.351	9.322	0	1440	1	0	1
127	-7.994	10.73	570	585	1	0	1
128	-7.989	19.889	0	1440	1	0	1
129	9.859	-10.458	390	405	1	0	1
130	-3.346	8.199	0	1440	0	1	3
131	4.137	-16.993	400	415	0	1	3
132	-7.018	13.099	0	1440	1	0	1
133	8.811	-8.719	557	572	1	0	1
134	-10.037	5.386	0	1440	0	1	3
135	7.344	-6.892	402	417	0	1	3
136	-11.58	11.55	0	1440	1	0	1
137	-11.137	13.697	389	404	1	0	1
138	-10.031	9.719	0	1440	1	0	1
139	-15.356	11.946	325	340	1	0	1
140	-16.06	-8.11	0	1440	1	0	1
141	-11.354	13.079	613	628	1	0	1
142	-9.537	11.422	0	1440	1	0	1
143	-8.144	-13.511	524	539	1	0	1
144	-11.869	16.878	0	1440	0	1	3
145	-9.859	9.5	362	377	0	1	3
146	-7.772	10.536	0	1440	1	0	1
147	-8.719	9.771	288	303	1	0	1
148	-7.471	13.943	0	1440	1	0	1
149	-10.145	11.237	582	597	1	0	1
150	-8.29	7.604	0	1440	0	1	3
151	-6.584	4.218	448	463	0	1	3
152	-6.06	2.689	0	1440	1	0	1
153	-15.377	-11.156	384	399	1	0	1
154	-9.041	8.265	0	1440	1	0	1
155	-8.351	-7.604	310	325	1	0	1
156	-13.847	6.941	0	1440	0	1	3
157	-9.184	6.827	590	605	0	1	3
158	-7.084	10.27	0	1440	0	1	3
159	-8.962	12.3	495	510	0	1	3
160	-4.423	8.584	0	1440	1	0	1
161	12.575	-11.666	401	416	1	0	1
162	-14.436	13.105	0	1440	1	0	1
163	-11.455	-8.694	211	226	1	0	1
164	-10.587	10.787	0	1440	1	0	1
165	-3.199	8.841	384	399	1	0	1
166	-6.103	15.021	0	1440	1	0	1
167	3.133	8.865	495	510	1	0	1
168	-8.279	8.37	0	1440	0	1	3
169	-16.803	9.799	375	390	0	1	3
170	-17.371	8.386	0	1440	1	0	1
171	-17.383	-5.567	565	580	1	0	1
172	-8.138	8.375	0	1440	1	0	1
173	3.928	-13.307	566	581	1	0	1
174	-16.896	9.948	0	1440	1	0	1
175	13.008	6.304	466	481	1	0	1
176	-7.552	11.158	0	1440	1	0	1
177	-7.096	8.426	562	577	1	0	1
178	-8.951	9.679	0	1440	1	0	1
179	7.468	10.92	340	355	1	0	1
180	-8.137	-9.019	0	1440	1	0	1
181	-9.522	-9.58	323	338	1	0	1
182	-10.355	-9.558	0	1440	0	1	3
183	-7.079	-6.402	512	527	0	1	3
184	-7.858	-10.553	0	1440	1	0	1
185	-19.838	15.718	318	333	1	0	1
186	-9.11	-5.797	0	1440	1	0	1
187	-12.067	-7.97	584	599	1	0	1
188	-15.183	-11.826	0	1440	1	0	1
189	-10.309	-7.298	558	573	1	0	1
190	-11.038	-11.948	0	1440	1	0	1
191	-10.437	-9.427	435	450	1	0	1
192	-14.546	-11.894	0	1440	1	0	1
193	10.656	10.625	605	620	1	0	1
194	-11.264	-9.164	0	1440	1	0	1
195	-10.294	-13.399	430	445	1	0	1
196	-11.474	-9.764	0	1440	1	0	1
197	-10.725	-10.713	508	523	1	0	1
198	-11.138	-11.32	0	1440	1	0	1
199	-10.822	9.354	444	459	1	0	1
200	-7.563	-11.893	0	1440	1	0	1
201	-10.605	-10.674	391	406	1	0	1
202	-7.118	-7.554	0	1440	1	0	1
203	-9.925	-11.962	453	468	1	0	1
204	4.872	-12.827	0	1440	1	0	1
205	10.194	-14.014	330	345	1	0	1
206	-10.05	-13.762	0	1440	1	0	1
207	4.884	10.777	621	636	1	0	1
208	-11.993	-10.543	0	1440	1	0	1
209	-8.683	8.818	438	453	1	0	1
210	-7.057	-13.142	0	1440	1	0	1
211	9.165	7.827	441	456	1	0	1
212	-6.407	-16.824	0	1440	1	0	1
213	-10.301	-13.596	267	282	1	0	1
214	-7.364	-11.038	0	1440	1	0	1
215	10.214	9.928	507	522	1	0	1
216	-15.974	-10.837	0	1440	1	0	1
217	-9.448	-13.746	359	374	1	0	1
218	-14.311	-15.878	0	1440	0	1	3
219	-15.49	-11.9	195	210	0	1	3
220	-13.632	-9.306	0	1440	1	0	1
221	-12.299	-9.802	317	332	1	0	1
222	-9.095	-9.239	0	1440	1	0	1
223	-7.898	-9.101	505	520	1	0	1
224	-7.927	-11.87	0	1440	0	1	3
