20	200	80					
0	11.107	9.382	0	1440	1	0	1
1	7.404	-10.067	532	547	1	0	1
2	8.964	3.44	0	1440	1	0	1
3	1.061	13.534	407	422	1	0	1
4	10.674	8.627	0	1440	1	0	1
5	-9.853	-12.921	549	564	1	0	1
6	10.191	11.329	0	1440	1	0	1
7	12.558	8.737	346	361	1	0	1
8	10.667	9.642	0	1440	1	0	1
9	-10.267	9.215	535	550	1	0	1
10	7.793	9.278	0	1440	1	0	1
11	-9.945	-10.993	272	287	1	0	1
12	11.549	11.685	0	1440	0	1	3
13	11.368	12.122	204	219	0	1	3
14	7.863	10.151	0	1440	0	1	3
15	-6.698	-11.394	435	450	0	1	3
16	10.171	15.118	0	1440	0	1	3
17	4.198	13.581	598	613	0	1	3
18	14.305	11.677	0	1440	0	1	3
19	-12.097	7.484	414	429	0	1	3
20	8.443	9.829	0	1440	1	0	1
21	-7.377	11.368	613	628	1	0	1
22	12.025	10.505	0	1440	1	0	1
23	10.292	9.85	459	474	1	0	1
24	10.389	9.817	0	1440	1	0	1
25	4.825	14.55	370	385	1	0	1
26	11.734	10.568	0	1440	1	0	1
27	-11.935	3.189	343	358	1	0	1
28	15.115	13.482	0	1440	1	0	1
29	17.934	5.994	363	378	1	0	1
30	9.7	11.706	0	1440	1	0	1
31	10.38	9.921	369	384	1	0	1
32	13.604	13.048	0	1440	1	0	1
33	5.883	5.74	171	186	1	0	1
34	15.082	10.347	0	1440	0	1	3
35	11.184	11.709	472	487	0	1	3
36	8.392	9.938	0	1440	1	0	1
37	16.997	6.742	244	259	1	0	1
38	8.607	6.59	0	1440	0	1	3
39	9.439	10.627	546	561	0	1	3
40	10.902	11.169	0	1440	1	0	1
41	-6.523	-6.313	509	524	1	0	1
42	8.259	8.24	0	1440	1	0	1
43	6.271	-12.916	237	252	1	0	1
44	13.737	11.585	0	1440	1	0	1
45	6.576	6.794	500	515	1	0	1
46	7.622	5.59	0	1440	1	0	1
47	-14.863	18.994	446	461	1	0	1
48	10.561	11.572	0	1440	1	0	1
49	14.939	9.149	402	417	1	0	1
50	8.46	-10.096	0	1440	1	0	1
51	8.772	-13.044	426	441	1	0	1
52	11.623	-7.604	0	1440	1	0	1
53	11.063	8.58	608	623	1	0	1
54	13.734	-13.18	0	1440	1	0	1
55	8.768	-10.135	588	603	1	0	1
56	6.254	-12.959	0	1440	0	1	3
57	11.202	-14.518	524	539	0	1	3
58	10.413	-6.893	0	1440	1	0	1
59	9.118	3.754	268	283	1	0	1
60	15.319	-5.773	0	1440	1	0	1
61	16.385	-6.468	350	365	1	0	1
62	9.686	-6.931	0	1440	1	0	1
63	8.938	-11.452	330	345	1	0	1
