20	200	80					
0	4.659	10.958	0	1440	1	0	1
1	9.337	8.57	605	620	1	0	1
2	9.246	10.62	0	1440	1	0	1
3	12.831	11.159	337	352	1	0	1
4	13.394	6.684	0	1440	1	0	1
5	9.014	11.314	256	271	1	0	1
6	6.952	9.142	0	1440	0	1	3
7	9.553	9.99	538	553	0	1	3
8	14.178	10.591	0	1440	1	0	1
9	10.254	6.951	562	577	1	0	1
10	9.559	10.849	0	1440	1	0	1
11	-8.157	-10.519	583	598	1	0	1
12	9.7	5.333	0	1440	1	0	1
13	10.186	-12.122	422	437	1	0	1
14	5.525	3.141	0	1440	0	1	3
15	12.22	13.362	364	379	0	1	3
16	10.272	8.547	0	1440	1	0	1
17	19.304	6.639	596	611	1	0	1
18	17.359	12.01	0	1440	0	1	3
19	-8.005	11.764	529	544	0	1	3
20	12.632	10.211	0	1440	0	1	3
21	10.152	10.795	392	407	0	1	3
22	13.199	3.418	0	1440	0	1	3
23	14.099	11.483	379	394	0	1	3
24	5.555	10.314	0	1440	1	0	1
25	11.559	16.753	628	643	1	0	1
26	10.929	6.378	0	1440	1	0	1
27	9.676	10.204	616	631	1	0	1
28	14.392	13.521	0	1440	1	0	1
29	1.596	5.618	420	435	1	0	1
30	15.039	15.944	0	1440	1	0	1
31	-11.755	14.578	610	625	1	0	1
32	9.395	10.275	0	1440	1	0	1
33	-1.364	-3.811	260	275	1	0	1
34	9.222	10.106	0	1440	0	1	3
35	6.134	10.598	524	539	0	1	3
36	11.408	16.812	0	1440	0	1	3
37	10.209	9.622	478	493	0	1	3
38	10.585	6.233	0	1440	1	0	1
39	-8.373	-8.541	570	585	1	0	1
40	10.479	9.458	0	1440	0	1	3
41	-9.282	-10.6	405	420	0	1	3
42	10.548	10.214	0	1440	1	0	1
43	7.173	9.918	421	436	1	0	1
44	2.966	9.381	0	1440	1	0	1
45	13.888	12.688	598	613	1	0	1
46	7.441	0.916	0	1440	0	1	3
47	7.01	9.624	240	255	0	1	3
48	7.195	8.217	0	1440	1	0	1
49	9.816	7.837	411	426	1	0	1
50	6.017	-13.803	0	1440	1	0	1
51	14.375	-10.32	538	553	1	0	1
52	16.262	-4.962	0	1440	1	0	1
53	14.385	-8.929	551	566	1	0	1
54	10.442	-13.395	0	1440	1	0	1
55	-9.755	-13.032	521	536	1	0	1
56	10.858	-7.074	0	1440	1	0	1
57	10.673	-11.579	313	328	1	0	1
58	9.546	-5.356	0	1440	1	0	1
59	9.638	-14.369	444	459	1	0	1
60	6.749	-11.288	0	1440	1	0	1
61	12.043	-8.987	582	597	1	0	1
62	10.408	-10.567	0	1440	1	0	1
63	10.507	-8.274	622	637	1	0	1
64	14.663	-7.74	0	1440	0	1	3
65	7.52	-6.947	261	276	0	1	3
66	5.946	-9.12	0	1440	1	0	1
67	9.126	-11.864	620	635	1	0	1
68	10.628	-12.919	0	1440	1	0	1
69	8.39	-7.752	503	518	1	0	1
70	11.035	-11.7	0	1440	1	0	1
71	8.414	-11.109	626	641	1	0	1
72	11.585	-13.073	0	1440	0	1	3
73	6.726	-10.15	557	572	0	1	3
74	3.206	-4.657	0	1440	1	0	1
75	3.836	7.612	197	212	1	0	1
76	7.96	-10.02	0	1440	0	1	3
77	11.132	-12.175	355	370	0	1	3
